CustomerID,Name,Age,Gender,Location,OrderID,Product,Category,Quantity,Price,TotalAmount,OrderDate,PaymentMethod,ReviewScore
C0431,Krystal Oneal,60,Female,New Danielbury,O00431,Coffee Maker,Home Appliances,1,3992.83,3992.83,2024-08-22,PayPal,1
C0432,Maria Dawson,20,Male,Dannyberg,O00432,Backpack,Accessories,5,1117.78,5588.9,2024-06-16,Debit Card,2
C0433,Michael Johnson,56,Male,New James,O00433,Backpack,Accessories,3,569.15,1707.45,2025-01-12,Credit Card,5
C0434,Jennifer Williams,59,Male,Matthewton,O00434,Watch,Accessories,1,4832.13,4832.13,2024-03-19,Credit Card,3
C0435,Brandon Lawrence,31,Male,Lake Thomas,O00435,Smartphone,Electronics,5,58.33,291.65,2024-04-11,Debit Card,1
C0436,Frank Warren,60,Female,Robertsonstad,O00436,Smartphone,Electronics,3,922.03,2766.09,2024-12-15,UPI,5
C0437,Samuel Ruiz,20,Male,South Erikport,O00437,Jeans,Clothing,4,239.64,958.56,2024-06-27,Debit Card,1
C0438,Crystal Haley,34,Female,Sydneymouth,O00438,T-Shirt,Clothing,3,136.38,409.14,2025-09-08,Debit Card,4
C0439,Charles Moore,29,Male,New Amandabury,O00439,T-Shirt,Clothing,2,1806.82,3613.64,2024-08-22,Debit Card,4
C0440,Kevin Murphy,40,Male,Nguyenville,O00440,Book,Books,3,4574.72,13724.16,2025-02-15,UPI,3
C0441,Sarah Glover,35,Male,Fullerborough,O00441,Smartphone,Electronics,2,3169.72,6339.44,2024-03-31,Credit Card,5
C0442,Shannon Silva,54,Female,Williamsland,O00442,Backpack,Accessories,1,571.68,571.68,2024-10-13,Credit Card,5
C0443,Paul Ellis,20,Female,Lake Joyce,O00443,T-Shirt,Clothing,2,3277.39,6554.78,2025-08-21,Debit Card,1
C0444,Joel Ross,59,Female,West Blake,O00444,Book,Books,3,1144.66,3433.98,2026-02-13,Credit Card,1
C0445,Brian Sullivan,54,Female,New Jamie,O00445,Laptop,Electronics,4,2214.42,8857.68,2025-03-29,Debit Card,2
C0446,Rebecca Bishop,64,Female,West Jessicatown,O00446,Book,Books,2,3467.13,6934.26,2024-03-28,UPI,2
C0447,Ryan Carpenter,58,Female,Chenfort,O00447,Backpack,Accessories,2,4912.0,9824.0,2025-10-30,Debit Card,2
C0448,Melissa Ruiz,62,Female,Klinefurt,O00448,Backpack,Accessories,5,3666.06,18330.3,2025-08-31,UPI,1
C0449,Sarah Hart,23,Female,Cunninghamchester,O00449,Watch,Accessories,4,4727.2,18908.8,2024-11-30,Debit Card,3
C0450,Corey Sanders,55,Female,North Timothyberg,O00450,Smartphone,Electronics,1,1600.28,1600.28,2024-04-29,UPI,1
C0451,Karen Flowers,64,Male,Gutierrezmouth,O00451,Headphones,Electronics,4,261.98,1047.92,2025-03-28,Debit Card,1
C0452,Tammy Stewart,30,Female,East John,O00452,Watch,Accessories,5,3003.45,15017.25,2025-06-05,Credit Card,3
C0453,Matthew Long,34,Female,Connieborough,O00453,Jeans,Clothing,3,2541.35,7624.05,2025-09-20,PayPal,1
C0454,Ashley Weaver,57,Male,Gardnerton,O00454,Backpack,Accessories,4,4397.59,17590.36,2025-05-10,UPI,1
C0455,Danny Ford,46,Male,Deanmouth,O00455,Smartphone,Electronics,5,3530.22,17651.1,2024-05-10,Credit Card,3
C0456,Troy Jordan,48,Female,North Gregory,O00456,Laptop,Electronics,3,4521.58,13564.74,2025-12-16,Debit Card,2
C0457,Lucas Stone,56,Female,Scottstad,O00457,T-Shirt,Clothing,2,2925.12,5850.24,2024-04-21,PayPal,3
C0458,Amy Powell,35,Female,Port Billfurt,O00458,Sneakers,Footwear,1,2045.92,2045.92,2025-12-12,Credit Card,3
C0459,Cesar Watts,30,Male,South Jessica,O00459,Watch,Accessories,5,180.14,900.7,2025-12-06,Debit Card,5
C0460,Jeffery Miranda,19,Male,Thomasmouth,O00460,Headphones,Electronics,3,2218.54,6655.62,2024-06-03,Credit Card,3
C0461,Timothy Beltran,26,Female,Riveraville,O00461,Sneakers,Footwear,4,3769.81,15079.24,2024-10-26,PayPal,3
C0462,Jennifer Martinez,48,Male,Ariasfurt,O00462,Coffee Maker,Home Appliances,3,1298.72,3896.16,2024-07-21,UPI,1
C0463,Andrea Marshall,57,Female,North Catherineport,O00463,Laptop,Electronics,4,459.2,1836.8,2026-02-23,UPI,3
C0464,Joshua Garcia,49,Female,Parsonsmouth,O00464,Coffee Maker,Home Appliances,2,4573.28,9146.56,2025-01-16,Credit Card,2
C0465,David Roberts,43,Female,Richardville,O00465,Sneakers,Footwear,1,1820.87,1820.87,2024-07-27,UPI,3
C0466,Donald Rodriguez,43,Male,Leblanchaven,O00466,Laptop,Electronics,2,3108.11,6216.22,2024-04-30,UPI,2
C0467,Teresa Paul,51,Male,North Natasha,O00467,Headphones,Electronics,3,4765.03,14295.09,2025-07-03,Debit Card,5
C0468,Joanna Smith,51,Male,Jessicamouth,O00468,Jeans,Clothing,2,2057.41,4114.82,2025-10-15,UPI,4
C0469,Yvette Ferguson,40,Female,South Jeremiahton,O00469,Backpack,Accessories,4,2316.35,9265.4,2024-03-21,PayPal,3
C0470,Denise Alexander,27,Male,Hendrickschester,O00470,T-Shirt,Clothing,2,476.91,953.82,2025-10-09,PayPal,3
C0471,Matthew Long,25,Male,West Christina,O00471,Book,Books,5,2207.72,11038.6,2024-04-07,Credit Card,2
C0472,Michael Jones,31,Male,Port Jenniferhaven,O00472,Headphones,Electronics,4,3438.12,13752.48,2025-11-03,PayPal,2
C0473,Eric Martin,23,Female,North Kayla,O00473,Smartphone,Electronics,5,3884.69,19423.45,2024-10-26,UPI,5
C0474,Paul Johns,27,Female,Jaredbury,O00474,Jeans,Clothing,1,282.7,282.7,2025-05-25,Debit Card,4
C0475,Chase Adams,47,Male,East Danielchester,O00475,T-Shirt,Clothing,1,730.64,730.64,2025-08-07,Debit Card,5
C0476,Sandra Lee,60,Female,East Frank,O00476,Backpack,Accessories,5,2209.87,11049.35,2024-12-12,UPI,2
C0477,Craig Ross,22,Male,Thomastown,O00477,Laptop,Electronics,3,1235.66,3706.98,2024-04-09,Credit Card,4
C0478,Sarah Peck,30,Male,Port Larrystad,O00478,Coffee Maker,Home Appliances,2,4245.76,8491.52,2024-04-27,Debit Card,4
C0479,Shelly Steele,21,Female,West Donald,O00479,Laptop,Electronics,3,2674.36,8023.08,2025-02-09,Credit Card,4
C0480,Amy Taylor,55,Female,Lake Jeffreychester,O00480,Watch,Accessories,2,2506.22,5012.44,2025-02-07,Credit Card,2
C0481,Linda Burch,54,Male,West Williamberg,O00481,T-Shirt,Clothing,5,2101.74,10508.7,2025-06-28,Debit Card,1
C0482,Veronica Diaz,26,Male,Mcconnellville,O00482,Book,Books,1,391.78,391.78,2025-11-23,PayPal,4
C0483,Michael Hart,26,Female,East Roger,O00483,Jeans,Clothing,5,554.85,2774.25,2025-02-05,Debit Card,4
C0484,Gerald Austin,48,Male,West William,O00484,Backpack,Accessories,4,906.41,3625.64,2024-08-03,Credit Card,4
C0485,Connie Mason,41,Male,Barbarahaven,O00485,Sneakers,Footwear,5,1163.6,5818.0,2025-09-13,Debit Card,5
C0486,Julie Bennett,36,Male,Wolftown,O00486,Coffee Maker,Home Appliances,3,4232.18,12696.54,2025-12-15,Debit Card,2
C0487,Sharon Horton,30,Male,East Jack,O00487,Watch,Accessories,5,4695.58,23477.9,2024-12-09,PayPal,4
C0488,Jason Hudson,63,Male,Port Troystad,O00488,T-Shirt,Clothing,1,2850.08,2850.08,2025-05-31,Credit Card,2
C0489,Diana Anderson,55,Female,Port Brian,O00489,Coffee Maker,Home Appliances,3,2536.37,7609.11,2024-12-21,Debit Card,2
C0490,Christine Rhodes,59,Male,Stephanieville,O00490,Sneakers,Footwear,5,4638.93,23194.65,2026-03-10,Credit Card,4
C0491,Travis Rodriguez,60,Male,East Josephmouth,O00491,Jeans,Clothing,1,2002.54,2002.54,2025-11-27,UPI,5
C0492,Alan Elliott,36,Male,West Catherine,O00492,T-Shirt,Clothing,2,1680.77,3361.54,2025-01-23,Debit Card,5
C0493,David Johnson,22,Female,Elizabethside,O00493,Headphones,Electronics,5,3313.1,16565.5,2024-04-07,Debit Card,3
C0494,Breanna Baker,58,Male,Bryanton,O00494,Smartphone,Electronics,1,812.06,812.06,2025-10-31,UPI,4
C0495,Rita Burns,26,Female,East Xavier,O00495,Book,Books,5,4693.84,23469.2,2024-03-26,UPI,2
C0496,Susan Gutierrez,57,Female,Matthewhaven,O00496,Smartphone,Electronics,3,3122.4,9367.2,2025-07-15,Debit Card,3
C0497,Mariah Sims,29,Male,North Joseph,O00497,Coffee Maker,Home Appliances,1,1115.67,1115.67,2025-02-15,Debit Card,2
C0498,Fred Keller,40,Female,Lake Michael,O00498,Headphones,Electronics,5,1032.25,5161.25,2024-07-22,PayPal,5
C0499,Caroline Curtis,26,Female,Williamland,O00499,Watch,Accessories,1,4646.04,4646.04,2025-06-21,Debit Card,1
C0500,Bianca Flynn,51,Female,Pattonland,O00500,Backpack,Accessories,4,4801.14,19204.56,2024-08-02,Credit Card,1
C0501,Felicia Briggs,21,Female,Hawkinsbury,O00501,T-Shirt,Clothing,4,183.0,732.0,2025-05-04,PayPal,4
C0502,Monica Ortiz,45,Male,Blakeport,O00502,Sneakers,Footwear,2,4919.66,9839.32,2025-07-03,Debit Card,2
C0503,Margaret Archer,26,Female,Brandonfort,O00503,Jeans,Clothing,3,1146.06,3438.18,2024-09-15,PayPal,1
C0504,Jason Martin,35,Female,New Michael,O00504,Coffee Maker,Home Appliances,5,829.45,4147.25,2026-01-21,PayPal,1
C0505,Joseph Hunt,61,Female,Marioton,O00505,Laptop,Electronics,4,2435.43,9741.72,2025-07-10,UPI,2
C0506,Robert West,56,Male,Saraview,O00506,Jeans,Clothing,1,4097.37,4097.37,2024-08-26,PayPal,5
C0507,Shelly Juarez,24,Female,South Mario,O00507,Jeans,Clothing,5,692.95,3464.75,2025-03-17,PayPal,4
C0508,Cory Robinson,50,Female,Andrewfurt,O00508,Laptop,Electronics,2,500.93,1001.86,2024-04-12,Debit Card,3
C0509,Charlotte Pugh,36,Male,Johnfurt,O00509,Coffee Maker,Home Appliances,4,4324.24,17296.96,2025-02-28,PayPal,5
C0510,Joel Kelly,45,Female,West Beth,O00510,Laptop,Electronics,4,1114.08,4456.32,2025-04-26,PayPal,4
C0511,Dana Johnson,60,Female,Kaylaland,O00511,Smartphone,Electronics,1,3040.36,3040.36,2025-09-19,Credit Card,4
C0512,Carmen Williams,44,Male,Higginsmouth,O00512,Backpack,Accessories,1,1656.02,1656.02,2025-03-24,PayPal,3
C0513,Melissa Carpenter,38,Female,Harrychester,O00513,Jeans,Clothing,2,936.98,1873.96,2024-04-20,UPI,3
C0514,William Mcdaniel,42,Female,South Christineland,O00514,Jeans,Clothing,1,1712.65,1712.65,2026-03-17,PayPal,4
C0515,Robin Wright,56,Male,Cochranborough,O00515,Jeans,Clothing,1,3327.25,3327.25,2026-03-16,Debit Card,3
C0516,James Cochran,53,Male,Lawrencemouth,O00516,Backpack,Accessories,2,2090.81,4181.62,2024-06-20,PayPal,4
C0517,Frank Walker,33,Female,New Samantha,O00517,Laptop,Electronics,3,4975.42,14926.26,2024-04-27,PayPal,4
C0518,Jacob Keller,31,Female,Stephensland,O00518,T-Shirt,Clothing,2,434.29,868.58,2025-10-10,PayPal,3
C0519,Caleb Hill,34,Female,Lake Brittany,O00519,Backpack,Accessories,3,1098.61,3295.83,2024-10-06,Credit Card,1
C0520,April Davis,65,Male,Davidport,O00520,T-Shirt,Clothing,5,2149.44,10747.2,2024-08-18,Debit Card,2
C0521,Joshua Brown,36,Female,East Annshire,O00521,Coffee Maker,Home Appliances,1,2661.85,2661.85,2025-03-16,PayPal,2
C0522,Jeffrey Brown,26,Female,New Jeffreyville,O00522,T-Shirt,Clothing,3,978.19,2934.57,2024-09-29,UPI,3
C0523,Tony Cole,54,Male,Sarahburgh,O00523,Jeans,Clothing,4,1239.94,4959.76,2025-03-16,UPI,2
C0524,Richard Watkins,39,Male,New Johnberg,O00524,Smartphone,Electronics,2,4256.26,8512.52,2024-05-02,UPI,4
C0525,Taylor Bell,50,Male,Port Katherinefort,O00525,Smartphone,Electronics,3,1341.59,4024.77,2024-10-20,PayPal,2
C0526,Jose Bennett,65,Male,Whitakerburgh,O00526,Jeans,Clothing,3,1943.72,5831.16,2024-09-18,Debit Card,2
C0527,Elizabeth Mitchell,30,Female,East Jesusberg,O00527,Smartphone,Electronics,2,3436.47,6872.94,2024-06-01,Credit Card,3
C0528,Krystal Anderson,43,Female,Michelleshire,O00528,Laptop,Electronics,5,1189.18,5945.9,2025-06-29,UPI,4
C0529,Amanda Hamilton,26,Male,Dayfort,O00529,Jeans,Clothing,3,2588.6,7765.8,2025-03-08,UPI,3
C0530,Kayla Lawrence,55,Female,Patelshire,O00530,Sneakers,Footwear,3,3343.43,10030.29,2025-01-02,Debit Card,1
C0531,Robert Soto,26,Female,New James,O00531,Watch,Accessories,4,4921.23,19684.92,2025-06-06,UPI,1
C0532,William Johnson,63,Female,Brownmouth,O00532,Backpack,Accessories,3,561.28,1683.84,2025-08-29,PayPal,1
C0533,Jennifer Morales,64,Female,South Johnville,O00533,Coffee Maker,Home Appliances,1,264.11,264.11,2025-12-28,PayPal,2
C0534,Lisa Frank MD,60,Female,New Hannahland,O00534,Sneakers,Footwear,5,4892.26,24461.3,2025-02-10,UPI,3
C0535,Anthony Evans,37,Male,East Karen,O00535,Sneakers,Footwear,2,2179.13,4358.26,2024-10-06,Debit Card,1
C0536,Matthew Irwin,51,Female,Atkinsonberg,O00536,Headphones,Electronics,4,3196.26,12785.04,2024-10-13,PayPal,4
C0537,Matthew Lopez,40,Male,Jasonport,O00537,Sneakers,Footwear,3,4696.75,14090.25,2024-08-12,UPI,5
C0538,Tracy Mayo,21,Male,Ryanville,O00538,Laptop,Electronics,4,1117.42,4469.68,2025-11-22,UPI,3
C0539,James Wilson,62,Female,Westmouth,O00539,Watch,Accessories,5,3496.59,17482.95,2025-12-07,UPI,4
C0540,Timothy Edwards,61,Male,Derrickmouth,O00540,Watch,Accessories,5,2805.24,14026.2,2025-07-15,PayPal,1
C0541,Stephanie Johnson,30,Male,Angelaberg,O00541,Headphones,Electronics,4,1836.71,7346.84,2024-10-19,PayPal,1
C0542,Jason West,62,Male,Port Jason,O00542,Laptop,Electronics,4,2123.27,8493.08,2024-09-15,UPI,4
C0543,Robert Hernandez,20,Female,East Rebeccafort,O00543,Watch,Accessories,5,4197.63,20988.15,2026-01-04,UPI,1
C0544,Tyler Gibson,48,Male,Millermouth,O00544,Watch,Accessories,5,3390.4,16952.0,2025-08-17,Credit Card,4
C0545,Natalie Young,42,Male,East Wesley,O00545,Watch,Accessories,4,1544.1,6176.4,2024-06-14,UPI,2
C0546,Randy Keller,33,Female,Lake Kathleentown,O00546,Book,Books,2,702.82,1405.64,2024-06-14,PayPal,2
C0547,Lisa Sharp,37,Male,Brownmouth,O00547,Laptop,Electronics,1,2771.37,2771.37,2025-08-19,Debit Card,3
C0548,Frank Jones,37,Female,Keithmouth,O00548,Headphones,Electronics,3,2425.84,7277.52,2026-03-12,Credit Card,2
C0549,Allison Smith,21,Female,Anthonyside,O00549,T-Shirt,Clothing,4,4155.6,16622.4,2025-04-16,PayPal,5
C0550,Robert Bennett,53,Male,North Daniel,O00550,Watch,Accessories,5,3602.93,18014.65,2024-10-27,PayPal,1
C0551,Ryan Peters,52,Male,Mooreborough,O00551,Laptop,Electronics,3,4691.45,14074.35,2026-01-17,Debit Card,3
C0552,Shannon Robinson,56,Male,Kathleenland,O00552,Watch,Accessories,3,1184.41,3553.23,2025-07-14,Credit Card,5
C0553,Caroline Burnett,58,Female,East Melissaton,O00553,Headphones,Electronics,2,3499.46,6998.92,2024-12-20,UPI,3
C0554,Vanessa Castillo,31,Female,Lake Nicholas,O00554,Laptop,Electronics,5,1494.28,7471.4,2025-10-25,Credit Card,2
C0555,Jonathon Wilson,20,Female,West Brittany,O00555,Coffee Maker,Home Appliances,2,4525.18,9050.36,2024-07-07,UPI,2
C0556,Cynthia Stein,55,Male,Davidfurt,O00556,Book,Books,5,3900.61,19503.05,2025-11-04,Credit Card,1
C0557,Ronald Allen,45,Female,North Robertborough,O00557,Jeans,Clothing,5,702.67,3513.35,2025-06-23,Credit Card,2
C0558,Jason Aguirre,24,Female,North Angelaburgh,O00558,Jeans,Clothing,1,4458.53,4458.53,2026-03-11,UPI,4
C0559,Lisa Thornton,30,Male,Port Maria,O00559,Backpack,Accessories,5,225.57,1127.85,2025-10-02,Credit Card,4
C0560,Lauren Perez,64,Female,Lake Susan,O00560,Headphones,Electronics,3,242.49,727.47,2025-05-29,PayPal,4
C0561,Daniel Murphy,58,Female,North Yvonnetown,O00561,T-Shirt,Clothing,3,1179.16,3537.48,2024-11-13,PayPal,1
C0562,Karen Baker,44,Female,Shepherdside,O00562,Backpack,Accessories,2,2014.83,4029.66,2025-01-26,Credit Card,5
C0563,Pamela Spencer,36,Female,Allenton,O00563,Jeans,Clothing,2,2020.68,4041.36,2025-09-27,UPI,2
C0564,Kimberly Harvey,47,Female,Zacharyshire,O00564,Book,Books,1,3596.97,3596.97,2025-10-07,Debit Card,3
C0565,Sherri May,42,Female,Port Toddhaven,O00565,Coffee Maker,Home Appliances,3,4271.19,12813.57,2024-07-11,Credit Card,1
C0566,David Bartlett,28,Female,Josephborough,O00566,Sneakers,Footwear,3,673.38,2020.14,2025-08-08,Credit Card,5
C0567,Bryan White,30,Female,Maryberg,O00567,Coffee Maker,Home Appliances,5,3526.35,17631.75,2025-01-06,Credit Card,5
C0568,James Williams,41,Male,Tamiton,O00568,Smartphone,Electronics,2,2982.19,5964.38,2024-06-20,Debit Card,4
C0569,Jeffrey Davis,34,Male,West Lori,O00569,Smartphone,Electronics,4,3734.82,14939.28,2025-10-28,Credit Card,1
C0570,Gregory Lynch,48,Male,West Derekstad,O00570,Smartphone,Electronics,1,2546.82,2546.82,2024-05-14,PayPal,1
C0571,Derek Johnson,54,Female,Lake Rachelmouth,O00571,Jeans,Clothing,2,3823.81,7647.62,2025-08-29,Debit Card,5
C0572,Lisa Ward,37,Male,Lake Sean,O00572,Book,Books,3,1500.94,4502.82,2026-02-16,PayPal,3
C0573,Tiffany Kelly,55,Female,North Danielberg,O00573,Book,Books,4,4130.37,16521.48,2024-09-12,Credit Card,2
C0574,Katelyn Thompson PhD,21,Female,Brianburgh,O00574,Sneakers,Footwear,4,2576.33,10305.32,2024-10-08,UPI,4
C0575,Elizabeth Anderson,37,Female,Lake Frank,O00575,T-Shirt,Clothing,5,3727.54,18637.7,2025-12-17,PayPal,1
C0576,Joshua Petty,45,Female,Delacruzchester,O00576,Watch,Accessories,1,2227.39,2227.39,2025-04-16,Debit Card,5
C0577,Robert Martinez,32,Male,Cookhaven,O00577,Headphones,Electronics,3,4942.94,14828.82,2025-11-16,Credit Card,5
C0578,Erik Barajas,27,Female,East Thomas,O00578,Jeans,Clothing,1,2606.13,2606.13,2025-10-04,Credit Card,2
C0579,Kristen Holt,19,Male,West Duane,O00579,Laptop,Electronics,1,3148.84,3148.84,2025-08-08,Credit Card,2
C0580,Casey Mcintosh,45,Female,Jeffreyberg,O00580,Sneakers,Footwear,2,2974.56,5949.12,2025-12-05,Credit Card,3
C0581,Linda Copeland,58,Female,Kevinville,O00581,Sneakers,Footwear,5,4640.89,23204.45,2024-11-09,UPI,4
C0582,Debra Hall,55,Male,West Christine,O00582,Watch,Accessories,4,508.67,2034.68,2024-10-05,PayPal,1
C0583,Amy Deleon,39,Male,New Meagan,O00583,Backpack,Accessories,3,1286.36,3859.08,2025-06-23,Credit Card,2
C0584,Teresa Park,63,Female,Lauraburgh,O00584,T-Shirt,Clothing,4,2939.51,11758.04,2024-05-28,UPI,5
C0585,Marcus Sherman,24,Male,New Shannon,O00585,Smartphone,Electronics,2,1145.0,2290.0,2025-02-05,UPI,5
C0586,Kevin Richards,37,Female,South James,O00586,T-Shirt,Clothing,3,2078.8,6236.4,2024-10-29,PayPal,3
C0587,Miss Wendy Clark,30,Male,Williamstad,O00587,Jeans,Clothing,5,3607.87,18039.35,2024-10-19,Credit Card,5
C0588,Francisco Massey,50,Female,Jenniferville,O00588,Headphones,Electronics,5,3013.43,15067.15,2024-08-09,PayPal,1
C0589,Michael Meyers,30,Male,North Jeffreyborough,O00589,Backpack,Accessories,4,2822.42,11289.68,2025-05-24,UPI,3
C0590,Roberto Patel,27,Male,Garciabury,O00590,Headphones,Electronics,3,3205.7,9617.1,2025-09-03,Credit Card,1
C0591,Nicole Copeland,57,Female,Lake Oliviaberg,O00591,T-Shirt,Clothing,5,3632.88,18164.4,2025-04-26,PayPal,5
C0592,David Guzman,48,Male,Jeffreyville,O00592,Laptop,Electronics,1,1046.21,1046.21,2025-07-30,UPI,3
C0593,Matthew Garcia,25,Female,Lake Robertberg,O00593,Coffee Maker,Home Appliances,1,2837.7,2837.7,2024-06-10,Debit Card,2
C0594,Amber Williams,63,Female,Port Ericville,O00594,Smartphone,Electronics,5,4030.93,20154.65,2024-09-24,Debit Card,1
C0595,Mary West,23,Male,Millerchester,O00595,Book,Books,3,567.1,1701.3,2025-01-10,UPI,2
C0596,Jacqueline Henderson,29,Male,Lake Annafurt,O00596,Jeans,Clothing,4,872.91,3491.64,2026-01-13,Credit Card,1
C0597,Monica Smith,36,Female,South Sara,O00597,Book,Books,5,902.67,4513.35,2024-08-10,UPI,2
C0598,Richard May,35,Male,Rachelshire,O00598,T-Shirt,Clothing,1,4671.19,4671.19,2024-08-16,Credit Card,1
C0599,Lisa Gonzales,28,Female,Barnesshire,O00599,Laptop,Electronics,3,4038.89,12116.67,2025-02-07,UPI,5
C0600,Donna Allen,61,Male,Stevensport,O00600,T-Shirt,Clothing,3,2207.68,6623.04,2024-07-04,Debit Card,4
C0601,Stephanie Green,26,Female,Oconnorbury,O00601,Book,Books,5,2125.08,10625.4,2025-05-20,Credit Card,1
C0602,Christopher Howard,36,Male,Greenmouth,O00602,Sneakers,Footwear,5,609.44,3047.2,2025-02-05,UPI,2
C0603,Jason Maldonado,58,Female,Lopezburgh,O00603,Smartphone,Electronics,1,1040.6,1040.6,2025-12-19,UPI,1
C0604,Diane Salinas,43,Male,Watkinsport,O00604,Coffee Maker,Home Appliances,4,2755.39,11021.56,2025-01-18,Debit Card,3
C0605,Kim Roberts,38,Female,Aliciafort,O00605,Sneakers,Footwear,2,4770.49,9540.98,2024-12-30,Credit Card,4
C0606,Nathan Glenn,53,Male,North Michael,O00606,Watch,Accessories,4,1120.71,4482.84,2025-11-06,Credit Card,4
C0607,Donna Tanner,29,Male,Jamesborough,O00607,Backpack,Accessories,5,833.09,4165.45,2025-06-03,Credit Card,1
C0608,Nathan Watson,22,Male,Laratown,O00608,Backpack,Accessories,5,999.98,4999.9,2025-10-09,PayPal,5
C0609,Melissa Peterson,60,Male,Jasonton,O00609,Coffee Maker,Home Appliances,4,691.21,2764.84,2025-03-14,UPI,1
C0610,Jeremy Reyes,50,Female,East Brandonbury,O00610,Jeans,Clothing,1,2652.92,2652.92,2026-02-14,PayPal,1
C0611,Debra Johnson,19,Female,Lauraton,O00611,Watch,Accessories,1,1210.64,1210.64,2024-08-26,Credit Card,2
C0612,Samantha Hernandez,50,Female,Brittneymouth,O00612,Book,Books,4,4798.11,19192.44,2026-02-10,UPI,2
C0613,Robert Ward,58,Male,Jodyside,O00613,Jeans,Clothing,2,2265.61,4531.22,2026-03-01,UPI,4
C0614,Mary Thompson,57,Male,Port Lauren,O00614,Book,Books,2,4438.38,8876.76,2024-07-22,Debit Card,2
C0615,Jeremy Tran,31,Male,Timothyberg,O00615,Book,Books,4,992.51,3970.04,2025-09-27,Credit Card,5
C0616,Diane Ochoa DDS,18,Female,Lake Troyfurt,O00616,Coffee Maker,Home Appliances,3,4114.26,12342.78,2024-06-09,PayPal,4
C0617,Ryan Potter,23,Female,South Courtneyside,O00617,Coffee Maker,Home Appliances,1,839.03,839.03,2025-10-31,UPI,1
C0618,Phillip Alvarez,19,Male,Mitchellhaven,O00618,T-Shirt,Clothing,4,1678.43,6713.72,2024-12-27,Credit Card,2
C0619,Rebecca Johnson,43,Male,Scottport,O00619,Sneakers,Footwear,1,1881.85,1881.85,2024-08-27,Debit Card,2
C0620,Suzanne Brooks,48,Female,Kellybury,O00620,Backpack,Accessories,5,1236.94,6184.7,2024-11-22,Debit Card,4
C0621,Lacey Wolfe,45,Female,Millerfurt,O00621,Smartphone,Electronics,3,3020.86,9062.58,2024-05-27,Debit Card,4
C0622,Brittany Ferguson,50,Male,North Tashamouth,O00622,Watch,Accessories,2,2181.75,4363.5,2025-08-25,Credit Card,2
C0623,Sean Martinez,52,Male,South Robert,O00623,T-Shirt,Clothing,2,4812.79,9625.58,2024-04-27,UPI,3
C0624,Isaiah Bautista,21,Female,Claudiatown,O00624,Smartphone,Electronics,2,4587.55,9175.1,2025-03-27,PayPal,5
C0625,Ryan Casey,52,Female,Wendyside,O00625,Headphones,Electronics,1,79.79,79.79,2025-03-10,UPI,3
C0626,Richard Perkins,48,Male,Port Richard,O00626,Smartphone,Electronics,5,1206.55,6032.75,2025-12-07,Credit Card,1
C0627,Victoria Davis,44,Male,Port Mark,O00627,Headphones,Electronics,1,2246.12,2246.12,2024-11-25,UPI,2
C0628,Edward Williamson,44,Male,Reevesburgh,O00628,Backpack,Accessories,3,3584.56,10753.68,2026-02-26,Debit Card,2
C0629,Michelle Davis,45,Male,South Josephshire,O00629,Backpack,Accessories,1,1210.96,1210.96,2025-05-20,PayPal,5
C0630,William Smith,26,Female,Mooreside,O00630,Coffee Maker,Home Appliances,5,1181.56,5907.8,2024-12-04,Debit Card,1
C0631,Karen Flores,61,Male,Brandybury,O00631,Headphones,Electronics,4,4636.05,18544.2,2025-05-22,Debit Card,4
C0632,Charles Castro,38,Male,Sarahmouth,O00632,Watch,Accessories,1,1965.42,1965.42,2025-11-08,Debit Card,3
C0633,Jane Anderson,54,Male,West Robinstad,O00633,Jeans,Clothing,5,2642.35,13211.75,2025-12-13,UPI,1
C0634,Cory Hall,24,Female,West Michaelberg,O00634,Headphones,Electronics,4,529.41,2117.64,2024-07-02,Debit Card,4
C0635,Alison Fischer,33,Male,East Andrea,O00635,Smartphone,Electronics,1,3828.07,3828.07,2025-12-12,Debit Card,2
C0636,Wendy Rodriguez,50,Female,Millerhaven,O00636,Jeans,Clothing,5,2253.0,11265.0,2025-07-11,Debit Card,4
C0637,Eric Cordova,31,Female,Rayville,O00637,Sneakers,Footwear,5,2906.58,14532.9,2024-09-07,UPI,5
C0638,Sarah Bernard,29,Female,Cameronmouth,O00638,Coffee Maker,Home Appliances,3,1446.33,4338.99,2025-07-25,Credit Card,1
C0639,Dr. Veronica Johnson,18,Male,West Chelseastad,O00639,Book,Books,2,3529.33,7058.66,2025-09-24,Credit Card,4
C0640,Ryan Willis,56,Female,New Anne,O00640,Watch,Accessories,4,1159.77,4639.08,2025-04-04,UPI,4
C0641,Jared Price,25,Male,Codyville,O00641,Laptop,Electronics,5,3519.76,17598.8,2024-12-25,Debit Card,1
C0642,Cameron Robbins,38,Male,New Rhonda,O00642,Book,Books,2,2438.7,4877.4,2025-12-15,Debit Card,4
C0643,Lori Brown PhD,25,Female,West Jill,O00643,Jeans,Clothing,5,1340.54,6702.7,2024-11-13,Credit Card,4
C0644,Steven Hardy,53,Male,South Andrew,O00644,Watch,Accessories,4,4349.23,17396.92,2024-09-02,Debit Card,2
C0645,Mr. Mario Landry MD,55,Female,Calderonbury,O00645,Sneakers,Footwear,4,1087.95,4351.8,2025-08-23,Credit Card,1
